"","player_name","good_cov_preds","grade_OE","season","down","distance","defense","offense","qb","coverage_grade","primary_coverage","EPA","season_position"
"34414","Antoine Winfield Jr.",0.7643389,0.1835711,2022,0,0,"TB","KC","Patrick Mahomes",0.25,0,0,"S"
"34415","Lavonte David",0.6163738,-0.6364638,2022,0,0,"TB","KC","Patrick Mahomes",-0.25,0,0,"LB"
"34416","Carlton Davis",0.7355141,0.3199759,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34417","Keanu Neal",0.8442049,0.1037051,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34418","Nick Bolton",0.6163738,-0.6364638,2022,0,0,"KC","TB","Tom Brady",-1,0,0,"LB"
"34419","Justin Reid",0.8921052,0.05580477,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34420","Juan Thornhill",0.8913454,0.05656465,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34421","L'Jarius Sneed",0.9183214,0.1371686,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34422","Jaylen Watson",0.7643389,0.2911511,2022,0,0,"KC","TB","Tom Brady",0,1,0,"CB"
"34423","Darius Harris",0.9905948,-0.01068485,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34424","L'Jarius Sneed",0.6163738,0.4391162,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34425","Justin Reid",0.7643389,0.1835711,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34426","Rashad Fenton",0.7832858,0.2722042,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34427","Juan Thornhill",0.8990325,0.04887747,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34428","Jaylen Watson",0.9063014,0.1491886,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34429","Bryan Cook",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34430","Nick Bolton",0.6163738,0.3635362,2022,0,0,"KC","TB","Tom Brady",0,1,0,"LB"
"34431","Justin Reid",0.9405841,-0.9926741,2022,0,0,"KC","TB","Tom Brady",-0.5,0,0,"S"
"34432","Nick Bolton",0.9029701,0.07693994,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34433","Jaylen Watson",0.9662208,-0.9107308,2022,0,0,"KC","TB","Tom Brady",-0.5,0,0,"CB"
"34434","L'Jarius Sneed",0.9298122,0.1256778,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34435","Juan Thornhill",0.6596862,0.2882238,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34436","Bryan Cook",0.9063014,0.04160855,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34437","Rashad Fenton",0.8913454,0.1641446,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34438","Rashad Fenton",0.7643389,0.2911511,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34439","Justin Reid",0.7832858,0.1646242,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34440","L'Jarius Sneed",0.7436741,0.3118159,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34441","Bryan Cook",0.8578163,0.09009372,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34442","Jaylen Watson",0.9453059,0.1101841,2022,0,0,"KC","TB","Tom Brady",0.25,1,0,"CB"
"34443","Nick Bolton",0.8660064,0.1139036,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34444","Juan Thornhill",0.8206452,0.1272648,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34445","Tershawn Wharton",0.9696784,0.03032156,2022,0,0,"KC","TB","Tom Brady",0,0,0,"DI"
"34446","Nick Bolton",0.9183214,0.06158864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34447","Juan Thornhill",0.9905948,-0.04268485,2022,0,0,"KC","TB","Tom Brady",0,1,0,"S"
"34448","Jaylen Watson",0.6596862,0.3958038,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34449","Justin Reid",0.8067852,0.1411248,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34450","Rashad Fenton",0.6545333,0.4009567,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34451","Carlton Davis",0.9183214,0.1371686,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34452","Lavonte David",0.7355141,0.2443959,2022,0,0,"TB","KC","Patrick Mahomes",0,1,0,"LB"
"34453","Mike Edwards",0.8913454,0.05656465,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34454","Keanu Neal",0.9662208,-0.01831084,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34455","Anthony Nelson",0.7933787,0.2066213,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"ED"
"34456","Antoine Winfield Jr.",0.8990325,0.04887747,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34457","Jamel Dean",0.734882,0.320608,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34458","Jamel Dean",0.9183214,0.1371686,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34459","Keanu Neal",0.7669884,0.1809216,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34460","Mike Edwards",0.905421,0.04248898,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34461","Lavonte David",0.9905948,-0.01068485,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34462","Antoine Winfield Jr.",0.6774069,0.2705031,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34463","Carlton Davis",0.7355141,-0.6800241,2022,0,0,"TB","KC","Patrick Mahomes",-1,1,0,"CB"
"34464","Devin White",0.7939653,0.1859447,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34465","Keanu Neal",0.6163738,0.3315362,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34466","Devin White",0.9905948,-0.01068485,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34467","Antoine Winfield Jr.",0.6163738,0.3315362,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34468","Carlton Davis",0.6163738,0.4391162,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34469","Jamel Dean",0.7643389,0.2911511,2022,0,0,"TB","KC","Patrick Mahomes",1,1,0,"CB"
"34470","Mike Edwards",0.8913454,-0.9434354,2022,0,0,"TB","KC","Patrick Mahomes",-1,0,0,"S"
"34471","Lavonte David",0.7939653,0.1859447,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34472","Lavonte David",0.9405841,0.03932595,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34473","Shaquil Barrett",0.7832858,0.2167142,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"ED"
"34474","Mike Edwards",0.9183214,0.02958864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34475","Devin White",0.6163738,0.3635362,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34476","Keanu Neal",0.9905948,-0.04268485,2022,0,0,"TB","KC","Patrick Mahomes",0.5,0,0,"S"
"34477","Jamel Dean",0.8913454,-0.8358554,2022,0,0,"TB","KC","Patrick Mahomes",-1,0,0,"CB"
"34478","Carlton Davis",0.7436741,-0.6881841,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,1,0,"CB"
"34479","Antoine Winfield Jr.",0.7643389,-0.8164289,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,0,0,"S"
"34480","Keanu Neal",0.7643389,0.1835711,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34481","Jamel Dean",0.7643389,0.2911511,2022,0,0,"TB","KC","Patrick Mahomes",0.25,0,0,"CB"
"34482","Devin White",0.7832858,0.1966242,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34483","Mike Edwards",0.8913454,0.05656465,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34484","Lavonte David",0.6774069,0.3025031,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34485","Antoine Winfield Jr.",0.9905948,-0.04268485,2022,0,0,"TB","KC","Patrick Mahomes",0.25,0,0,"S"
"34486","Carlton Davis",0.835724,0.219766,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34487","Devin White",0.9183214,0.06158864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34488","Carlton Davis",0.8181569,-0.7626669,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,1,0,"CB"
"34489","Jamel Dean",0.9521035,0.1033865,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34490","Mike Edwards",0.9183214,0.02958864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34491","Lavonte David",0.9101894,0.06972056,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34492","Keanu Neal",0.9455663,0.002343707,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34493","Antoine Winfield Jr.",0.8913454,0.05656465,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34494","Nick Bolton",0.7832858,0.1966242,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34495","Juan Thornhill",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34496","L'Jarius Sneed",0.9905948,0.06489515,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34497","Bryan Cook",0.6163738,0.3315362,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34498","Rashad Fenton",0.7643389,0.2911511,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34499","Jaylen Watson",0.7643389,0.2911511,2022,0,0,"KC","TB","Tom Brady",0,1,0,"CB"
"34500","Justin Reid",0.8913454,0.05656465,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34501","Jaylen Watson",0.7436741,0.3118159,2022,0,0,"KC","TB","Tom Brady",0.5,1,0,"CB"
"34502","L'Jarius Sneed",0.9905948,0.06489515,2022,0,0,"KC","TB","Tom Brady",0.25,0,0,"CB"
"34503","Bryan Cook",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34504","Juan Thornhill",0.7436741,0.2042359,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34505","Rashad Fenton",0.6163738,0.4391162,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34506","Nick Bolton",0.7420233,0.2378867,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34507","Justin Reid",0.7832858,0.1646242,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34508","Jaylen Watson",0.7355141,-0.6800241,2022,0,0,"KC","TB","Tom Brady",-0.25,1,0,"CB"
"34509","L'Jarius Sneed",0.8913454,0.1641446,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34510","Juan Thornhill",0.7832858,0.1646242,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34511","Nick Bolton",0.9183214,0.06158864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34512","Rashad Fenton",0.6596862,0.3958038,2022,0,0,"KC","TB","Tom Brady",0.5,0,0,"CB"
"34513","Justin Reid",0.7643389,0.1835711,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34514","Bryan Cook",0.9101894,0.03772056,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34515","Nick Bolton",0.734882,0.245028,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34516","Rashad Fenton",0.7690901,0.2863999,2022,0,0,"KC","TB","Tom Brady",0,1,0,"CB"
"34517","Darius Harris",0.9455663,0.03434371,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34518","Justin Reid",0.7526827,0.1952273,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34519","Juan Thornhill",0.946993,0.0009169843,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34520","Jaylen Watson",0.9298122,0.1256778,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34521","L'Jarius Sneed",0.9183214,0.1371686,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34522","Bryan Cook",0.7669884,0.1809216,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34523","Rashad Fenton",0.9662208,0.08926916,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34524","Justin Reid",0.7526827,0.1952273,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34525","Juan Thornhill",0.947638,0.000271995,2022,0,0,"KC","TB","Tom Brady",0,1,0,"S"
"34526","Jaylen Watson",0.734882,0.320608,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34527","L'Jarius Sneed",0.8990325,0.1564575,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34528","Nick Bolton",0.6163738,0.3635362,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34529","Nick Bolton",0.9183214,0.06158864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34530","Juan Thornhill",0.8442049,0.1037051,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34531","Bryan Cook",0.6163738,0.3315362,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34532","Rashad Fenton",0.7643389,0.2911511,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34533","Jaylen Watson",0.7832858,0.2722042,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34534","L'Jarius Sneed",0.6163738,0.4391162,2022,0,0,"KC","TB","Tom Brady",0,1,0,"CB"
"34535","Justin Reid",0.9063014,0.04160855,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34536","Juan Thornhill",0.7832858,0.1646242,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34537","Nick Bolton",0.8400878,0.1398222,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34538","L'Jarius Sneed",0.9905948,0.06489515,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34539","Jaylen Watson",0.6596862,0.3958038,2022,0,0,"KC","TB","Tom Brady",0.25,1,0,"CB"
"34540","Bryan Cook",0.7643389,0.1835711,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34541","Justin Reid",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34542","Rashad Fenton",0.8400878,-0.7845978,2022,0,0,"KC","TB","Tom Brady",-0.25,0,0,"CB"
"34543","Justin Reid",0.6692131,0.2786969,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34544","Juan Thornhill",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34545","Darius Harris",0.9905948,-0.01068485,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34546","Rashad Fenton",0.6163738,0.4391162,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34547","L'Jarius Sneed",0.7643389,0.2911511,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34548","Nick Bolton",0.7643389,0.2155711,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34549","Jaylen Watson",0.905421,0.150069,2022,0,0,"KC","TB","Tom Brady",0.5,1,0,"CB"
"34550","L'Jarius Sneed",0.9662208,0.08926916,2022,0,0,"KC","TB","Tom Brady",0.25,1,0,"CB"
"34551","Juan Thornhill",0.9405841,0.007325948,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34552","Justin Reid",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34553","Darius Harris",0.7669884,0.2129216,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34554","Nick Bolton",0.8990325,0.08087747,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34555","Mike Edwards",0.7933787,-0.8454687,2022,0,0,"TB","KC","Patrick Mahomes",-0.25,1,0,"S"
"34556","Antoine Winfield Jr.",0.7643389,0.1835711,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34557","Devin White",0.7526827,-0.7727727,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,0,0,"LB"
"34558","Sean Murphy-Bunting",0.9405841,0.1149059,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34559","Lavonte David",0.9183214,-0.9384114,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,0,0,"LB"
"34560","Jamel Dean",0.7570074,-0.7015174,2022,0,0,"TB","KC","Patrick Mahomes",-0.25,0,0,"CB"
"34561","Joe Tryon-Shoyinka",0.9183214,0.08167864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"ED"
"34562","Devin White",0.9662208,0.01368916,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34563","Lavonte David",0.9157406,0.06416944,2022,0,0,"TB","KC","Patrick Mahomes",0.25,0,0,"LB"
"34564","Sean Murphy-Bunting",0.6774069,-0.6219169,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,0,0,"CB"
"34565","Antoine Winfield Jr.",0.7526827,0.1952273,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34566","Jamel Dean",0.9183214,0.1371686,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34567","Devin White",0.9183214,0.06158864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34568","Lavonte David",0.9405841,0.03932595,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34569","Sean Murphy-Bunting",0.9662208,-0.9107308,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,0,0,"CB"
"34570","Jamel Dean",0.9183214,0.1371686,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34571","Mike Edwards",0.9696784,-0.02176844,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34572","Keanu Neal",0.9465785,-0.9986685,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,0,0,"S"
"34573","Antoine Winfield Jr.",0.8320862,0.1158238,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34574","Vita Vea",0.922788,0.07721198,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"DI"
"34575","Antoine Winfield Jr.",0.9183214,0.02958864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34576","Lavonte David",0.9405841,0.03932595,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34577","Devin White",0.9183214,-0.9384114,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,1,0,"LB"
"34578","Keanu Neal",0.9183214,0.02958864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34579","Jamel Dean",0.7669884,0.2885016,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34580","Mike Edwards",0.905421,0.04248898,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34581","Sean Murphy-Bunting",0.9662208,0.08926916,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34582","Jamel Dean",0.6596862,0.3958038,2022,0,0,"TB","KC","Patrick Mahomes",0.5,0,0,"CB"
"34583","Keanu Neal",0.9183214,0.02958864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34584","Antoine Winfield Jr.",0.734882,-0.786972,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,1,0,"S"
"34585","Sean Murphy-Bunting",0.8759131,0.1795769,2022,0,0,"TB","KC","Patrick Mahomes",0.5,0,0,"CB"
"34586","Lavonte David",0.9696784,0.01023156,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34587","Mike Edwards",0.9465785,0.001331482,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34588","L'Jarius Sneed",0.905421,0.150069,2022,0,0,"KC","TB","Tom Brady",0,1,0,"CB"
"34589","Justin Reid",0.8660064,0.08190364,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34590","Bryan Cook",0.9063014,0.04160855,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34591","Nick Bolton",0.7730849,0.2068251,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34592","Juan Thornhill",0.9696784,-0.02176844,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34593","Rashad Fenton",0.9183214,0.1371686,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34594","Jaylen Watson",0.7690901,0.2863999,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34595","Juan Thornhill",0.9130038,0.0349062,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34596","Bryan Cook",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34597","Jaylen Watson",0.6596862,-0.6041962,2022,0,0,"KC","TB","Tom Brady",-0.5,1,0,"CB"
"34598","Nick Bolton",0.7643389,0.2155711,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34599","Rashad Fenton",0.7832858,-0.7277958,2022,0,0,"KC","TB","Tom Brady",-0.25,0,0,"CB"
"34600","Justin Reid",0.8442049,0.1037051,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34601","L'Jarius Sneed",0.9063014,0.1491886,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34602","Rashad Fenton",0.6163738,0.4391162,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34603","Juan Thornhill",0.7436741,0.2042359,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34604","Bryan Cook",0.7643389,-0.8164289,2022,0,0,"KC","TB","Tom Brady",-1,0,0,"S"
"34605","Justin Reid",0.6692131,0.2786969,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34606","L'Jarius Sneed",0.9905948,0.06489515,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34607","Nick Bolton",0.6596862,0.3202238,2022,0,0,"KC","TB","Tom Brady",0,1,0,"LB"
"34608","Jaylen Watson",0.8400878,0.2154022,2022,0,0,"KC","TB","Tom Brady",0.5,0,0,"CB"
"34609","Bryan Cook",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34610","Juan Thornhill",0.9662208,-0.01831084,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34611","Justin Reid",0.7570074,0.1909026,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34612","Jaylen Watson",0.9183214,0.1371686,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34613","Rashad Fenton",0.7669884,0.2885016,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34614","Nick Bolton",0.9405841,0.03932595,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34615","L'Jarius Sneed",0.6163738,0.4391162,2022,0,0,"KC","TB","Tom Brady",0,1,0,"CB"
"34616","Juan Thornhill",0.8660064,0.08190364,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34617","Frank Clark",0.8759131,0.1240869,2022,0,0,"KC","TB","Tom Brady",0,0,0,"ED"
"34618","Justin Reid",0.8660064,0.08190364,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34619","Bryan Cook",0.9696784,-0.02176844,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34620","Jaylen Watson",0.9183214,0.1371686,2022,0,0,"KC","TB","Tom Brady",0,1,0,"CB"
"34621","Rashad Fenton",0.9183214,0.1371686,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34622","Tershawn Wharton",0.905421,0.09457898,2022,0,0,"KC","TB","Tom Brady",0,0,0,"DI"
"34623","L'Jarius Sneed",0.734882,0.320608,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34624","Nick Bolton",0.7669884,0.2129216,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34625","Rashad Fenton",0.734882,0.320608,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34626","Jaylen Watson",0.7570074,-0.7015174,2022,0,0,"KC","TB","Tom Brady",-1,0,0,"CB"
"34627","Justin Reid",0.9662208,-0.01831084,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34628","Bryan Cook",0.7526827,0.1952273,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34629","Juan Thornhill",0.9405841,0.007325948,2022,0,0,"KC","TB","Tom Brady",0,1,0,"S"
"34630","Justin Reid",0.8400878,0.1078222,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34631","Jaylen Watson",0.6545333,0.4009567,2022,0,0,"KC","TB","Tom Brady",0,1,0,"CB"
"34632","Juan Thornhill",0.6596862,0.2882238,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34633","L'Jarius Sneed",0.6163738,0.4391162,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34634","Rashad Fenton",0.9573814,0.09810864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34635","Bryan Cook",0.9183214,0.02958864,2022,0,0,"KC","TB","Tom Brady",0,0,0,"S"
"34636","Nick Bolton",0.8442049,0.1357051,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34637","Jamel Dean",0.9465785,0.1089115,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34638","Antoine Winfield Jr.",0.7933787,0.1545313,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34639","Mike Edwards",0.8759131,0.07199693,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34640","Devin White",0.7526827,0.2272273,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34641","Sean Murphy-Bunting",0.8759131,0.1795769,2022,0,0,"TB","KC","Patrick Mahomes",0,1,0,"CB"
"34642","Lavonte David",0.9465785,0.03333148,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"LB"
"34643","Keanu Neal",0.734882,0.213028,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34644","Mike Edwards",0.9662208,-0.01831084,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34645","Jamel Dean",0.9405841,0.1149059,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"CB"
"34646","Carl Nassib",0.7669884,0.2330116,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"ED"
"34647","Antoine Winfield Jr.",0.9183214,0.02958864,2022,0,0,"TB","KC","Patrick Mahomes",0,0,0,"S"
"34648","Lavonte David",0.7570074,-0.7770974,2022,0,0,"TB","KC","Patrick Mahomes",-0.5,0,0,"LB"
"34649","Sean Murphy-Bunting",0.7643389,0.2911511,2022,0,0,"TB","KC","Patrick Mahomes",0,1,0,"CB"
"34650","L'Jarius Sneed",0.9183214,0.1371686,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34651","Rashad Fenton",0.6163738,0.4391162,2022,0,0,"KC","TB","Tom Brady",0,0,0,"CB"
"34652","Nick Bolton",0.7497927,0.2301173,2022,0,0,"KC","TB","Tom Brady",0,0,0,"LB"
"34653","Justin Reid",0.6163738,0.3315362,2022,0,0,"KC","TB","Tom Brady",0,1,0,"S"
